id,created_at,text,favorite_count,favorited,retweet_count,retweeted,urls
723657342550695937,2016-04-22 23:38:50,"b'Hillary Clinton is at Casa Bella, an Italian restaurant in Scranton, PA. Tony and Hugh Rodham, her brothers, are also here.'",106,False,45,False,[]
722405163646984197,2016-04-19 12:43:07,b'Lmao...RT @RayyLive: Yet another reason not to trust Hillary Rodham Clinton! https://t.co/jfWKaf4EM5',45,False,15,False,[]
722520149501173760,2016-04-19 20:20:02,"b'""I know what progressive looks like\xe2\x80\x94and it looks like @HillaryClinton."" - @Chirlane https://t.co/HR5CAomY1K #ImWithHer #NYPrimary'",55,False,47,False,"[{'expanded_url': 'https://www.hillaryclinton.com/feed/i-know-what-progressive-looks-and-it-looks-hillary-rodham-clinton/', 'indices': [84, 107], 'display_url': 'hillaryclinton.com/feed/i-know-wh…', 'url': 'https://t.co/HR5CAomY1K'}]"
724024158531792896,2016-04-23 23:56:25,"b'@Meemie24 yea the biggest curse words I know ""Hillary Rodham Clinton""'",0,False,0,False,[]
724022995342241792,2016-04-23 23:51:48,"b'""Does this mean to be a feminist one must be a pacifist?"" Hillary: Radical Feminist #imwithher https://t.co/JuH10JRJcp'",1,False,0,False,"[{'expanded_url': 'https://medium.com/@miabrett/hillary-rodham-clinton-radical-feminist-8652d16e319a#.e8mqy55pr', 'indices': [95, 118], 'display_url': 'medium.com/@miabrett/hill…', 'url': 'https://t.co/JuH10JRJcp'}]"
724020786823049216,2016-04-23 23:43:01,"b'\xe2\x9d\x97\xef\xb8\x8f A MUST READ\xe2\x9d\x97\xef\xb8\x8fRT\n\nHillary Clinton\xe2\x80\x99s younger brother, Tony Rodham Landed Rare Gold Mining Permit in Haiti. https://t.co/tOLp5n7qU0'",0,False,1,False,"[{'expanded_url': 'http://investmentwatchblog.com/hillary-clintons-younger-brother-tony-rodham-landed-rare-gold-mining-permit-in-haiti-connections-between-the-clintons-wealth-the-clinton-foundation-and-decisions-clinton-made-as-secreta/', 'indices': [108, 131], 'display_url': 'investmentwatchblog.com/hillary-clinto…', 'url': 'https://t.co/tOLp5n7qU0'}]"
724017789514727424,2016-04-23 23:31:07,"b""RT @gerfingerpoken2: (IBD) Hillary Rodham Nixon - Even He Didn't Destroy The Tapes  - https://t.co/eTZNFsuefU - @IBDeditorials https://t.co\xe2\x80\xa6""",0,False,1,False,"[{'expanded_url': 'http://ift.tt/1DmAuLM', 'indices': [86, 109], 'display_url': 'ift.tt/1DmAuLM', 'url': 'https://t.co/eTZNFsuefU'}]"
724017537818615808,2016-04-23 23:30:07,b'Please read and leave comments.\n\nhttps://t.co/kBzgAdGSV3',0,False,0,False,"[{'expanded_url': 'http://freedomoutpost.com/2015/05/hillary-rodham-clinton-a-radical-worse-than-obama/', 'indices': [33, 56], 'display_url': 'freedomoutpost.com/2015/05/hillar…', 'url': 'https://t.co/kBzgAdGSV3'}]"
724017449025204224,2016-04-23 23:29:46,"b""(IBD) Hillary Rodham Nixon - Even He Didn't Destroy The Tapes  - https://t.co/eTZNFsuefU - @IBDeditorials https://t.co/gLGbDe6WOp""",1,False,1,False,"[{'expanded_url': 'http://ift.tt/1DmAuLM', 'indices': [65, 88], 'display_url': 'ift.tt/1DmAuLM', 'url': 'https://t.co/eTZNFsuefU'}]"
724015909044649984,2016-04-23 23:23:38,b'\xe2\x80\x9cHillary Rodham Clinton: Radical Feminist\xe2\x80\x9d by @MiaBrett87 https://t.co/pgrXxHOw4O',0,False,0,False,"[{'expanded_url': 'https://medium.com/@miabrett/hillary-rodham-clinton-radical-feminist-8652d16e319a#.1vmevohzv', 'indices': [58, 81], 'display_url': 'medium.com/@miabrett/hill…', 'url': 'https://t.co/pgrXxHOw4O'}]"
724008333301043200,2016-04-23 22:53:32,"b""RT @gerfingerpoken2: (IBD) Hillary Rodham Nixon - Even He Didn't Destroy The Tapes  - https://t.co/eTZNFsuefU - @IBDeditorials https://t.co\xe2\x80\xa6""",0,False,5,False,"[{'expanded_url': 'http://ift.tt/1DmAuLM', 'indices': [86, 109], 'display_url': 'ift.tt/1DmAuLM', 'url': 'https://t.co/eTZNFsuefU'}]"
724007265481555968,2016-04-23 22:49:18,"b""Hillary Clinton's Culture Of Corruption May Doom Candidacy https://t.co/Jo0gfq3Wjk via @IBDeditorials""",0,False,0,False,"[{'expanded_url': 'http://www.investors.com/politics/editorials/hillary-clinton-tony-rodham-terry-mcauliffe/', 'indices': [59, 82], 'display_url': 'investors.com/politics/edito…', 'url': 'https://t.co/Jo0gfq3Wjk'}]"
724007149660082176,2016-04-23 22:48:50,b'You were right https://t.co/kfcLBXCBp7 @HAGOODMANAUTHOR',1,False,0,False,"[{'expanded_url': 'http://www.thepoliticalinsider.com/breaking-fbi-is-ready-to-indict-hillary-rodham-clinton/', 'indices': [15, 38], 'display_url': 'thepoliticalinsider.com/breaking-fbi-i…', 'url': 'https://t.co/kfcLBXCBp7'}]"
724007053929381888,2016-04-23 22:48:27,"b""RT @gerfingerpoken2: (IBD) Hillary Clinton's Culture Of Corruption May Doom Candidacy https://t.co/wdbMiUYYRf - @IBDeditorials - https://t.\xe2\x80\xa6""",0,False,3,False,"[{'expanded_url': 'http://ift.tt/1EZdMXm', 'indices': [86, 109], 'display_url': 'ift.tt/1EZdMXm', 'url': 'https://t.co/wdbMiUYYRf'}]"
724005965637517312,2016-04-23 22:44:08,"b""RT @gerfingerpoken2: (IBD) Hillary Clinton's Culture Of Corruption May Doom Candidacy https://t.co/wdbMiUYYRf - @IBDeditorials - https://t.\xe2\x80\xa6""",0,False,3,False,"[{'expanded_url': 'http://ift.tt/1EZdMXm', 'indices': [86, 109], 'display_url': 'ift.tt/1EZdMXm', 'url': 'https://t.co/wdbMiUYYRf'}]"
