id,created_at,text,favorite_count,favorited,retweet_count,retweeted,urls
717396973976825857,2016-04-05 17:02:21,b'when ted cruz laughs i get scared.',6258,False,3057,False,[]
717379659466457089,2016-04-05 15:53:33,"b'Roger and Linda Yergens voted for Ted Cruz in Waukesha. ""I don\'t need an apprentice in the White House,"" he said. https://t.co/2JF0SLXWz8'",884,False,471,False,[]
717397185332187137,2016-04-05 17:03:12,b'Obama says rhetoric from Trump and Cruz campaigns is damaging U.S. in eyes of foreign leaders. https://t.co/KrdhDDTTc7',1078,False,562,False,"[{'url': 'https://t.co/KrdhDDTTc7', 'expanded_url': 'http://cnn.it/23dXSEq', 'indices': [95, 118], 'display_url': 'cnn.it/23dXSEq'}]"
717502073655300096,2016-04-05 23:59:59,b'So is Ted Cruz the only person in Texas to ever go to the Omni Hotel? https://t.co/3wBr0iVznX',0,False,0,False,"[{'url': 'https://t.co/3wBr0iVznX', 'expanded_url': 'https://twitter.com/WDFx2EU/status/717278378122829824', 'indices': [70, 93], 'display_url': 'twitter.com/WDFx2EU/status…'}]"
717502064381792256,2016-04-05 23:59:57,b'RT @teaparty321: Cruz looks to hand Trump a bruising defeat https://t.co/VBqxWJrzBZ\n#RedNationRising',0,False,26,False,"[{'url': 'https://t.co/VBqxWJrzBZ', 'expanded_url': 'http://www.politico.com/story/2016/04/wisconsin-primary-2016-ted-cruz-donald-trump-221580', 'indices': [60, 83], 'display_url': 'politico.com/story/2016/04/…'}]"
717502063505182720,2016-04-05 23:59:57,b'RT @perrypeyton_: Ok but if you face swap Kevin from The Office &amp; Ted Cruz they are actually the same person /: https://t.co/RObKQZFfsj',0,False,12860,False,[]
717502058115514370,2016-04-05 23:59:55,"b'RT @teddyschleifer: On Wisconsin primary day, Ted Cruz is slated to chat with all the big Wisconsin talkers: Charlie Sykes, Mark Belling an\xe2\x80\xa6'",0,False,35,False,[]
717502052696338432,2016-04-05 23:59:54,b'RT @zorekrichards: Ted Cruz Is The Only Real Revolutionary In The Race https://t.co/giXBVOie8u',0,False,3,False,"[{'url': 'https://t.co/giXBVOie8u', 'expanded_url': 'http://fb.me/3QGEUfVDD', 'indices': [71, 94], 'display_url': 'fb.me/3QGEUfVDD'}]"
717502052184768512,2016-04-05 23:59:54,"b'RT @teddyschleifer: On Wisconsin primary day, Ted Cruz is slated to chat with all the big Wisconsin talkers: Charlie Sykes, Mark Belling an\xe2\x80\xa6'",0,False,35,False,[]
717502047675752448,2016-04-05 23:59:53,"b'RT @CLewandowski_: Poll: Donald Trump Hits 65 Percent in New York, More than 50 Percent Ahead of Ted Cruz - Breitbart https://t.co/iVeCZG1N\xe2\x80\xa6'",0,False,2344,False,"[{'url': 'https://t.co/iVeCZG1Nm0', 'expanded_url': 'http://www.breitbart.com/big-government/2016/03/17/poll-donald-trump-hits-65-percent-in-new-york-more-than-50-percent-ahead-of-ted-cruz/', 'indices': [118, 140], 'display_url': 'breitbart.com/big-government…'}]"
